English,Yoruba
"The Vice President of Nigeria, Professor Yemi Osinbajo has stated that the diverse people of Nigeria are a nation today because of the sacrifices of our heroes both past and present.","Igbákejì ààrẹ orílẹ̀ èdè Nàíjíríà, ọ̀jọ̀gbọ́n Yemí Òsínbàjò ní oriĺẹ̀ èdè Nàíjíríà jẹ oriĺẹ̀ èdè tó ní ẹ̀yà, àsà àti èdè orísirísi, nítorí ipa tí àwọn akínkanjú kan tó fi ara wọn se ìrúbọ nígbà kan sẹ́yìn àti níbàyìí ti kó."
"The Vice President stated this in his remark at the 2020 Armed Forces and Remembrance Day Inter-Denominational Church Serve held at the National Christian Centre, Abuja.","Igbákejì ààrẹ sọ̀rọ̀ yìí níbi ìsìn ayẹyẹ àyájọ́ ọdún fún àwọn ológun tó subú lójú ogun ti ọdún 2020, ní èyí tí ó wáyé nílé-ìjọ́sìn, National Christian Centre, tó wà nílùú Àbújá."
He also reiterated President Muhammadu Buhari commitment to the wellbeing of the armed forces.,"Igbákejì ààrẹ tún sọ pé, ààrẹ Muhammadu Buhari kò ní káàrẹ́ láti túbọ́ máa mójútó ìgbáyé-gbádùn ilé-isẹ́ ológun."
"Call to Serve Delivering the Message titled “The Call to Serve” Church Of Christ In Nations (COCIN) President, Reverend Dr. Dachollom Chumang Datiri said we are all called to serve God and to serve humanity.","Nínú ìwásù tí àkòrí rẹ́ jẹ́ “Ìpè láti sìn"" tí oníwàásù ìjọ Church of Christ in Nations (COCIN) Reverend Dr. Dachollom Chumang Datiri sọ pé ọlọ́run pe gbogbo wa lá́ti wa sìn òun àti àwọn ènìyàn."
"The 1st Reading of the service was taken from the book of Genesis 3-1-19 and read by the Chief of Defence Staff, General Gabriel Olanisakin. While the 2nd reading was taken from the book of John 1:1-19 by the Senate Deputy Majority Leader, Honourable Peter Okpatasai.","Adarí ilé-isẹ́ ológun fún ètò ààbò lórílẹ̀ èdè Nàíjíríà, ọ̀gágun Gabriel Olanisakin, ni ó ka ẹ̀kọ́ kíkà àkọ́kọ́ láti Genesis 3-1-19, nígbà tí igbákejì abẹnugan ilé ìgbìmọ̀ asòfin àgbà fún ọmọ ẹgbẹ́ tó kéré jùlọ, Peter Okpatasai, ka ẹ̀kọ́ kejì láti inú, John 1:1-19."
"Nation Building Chairman Planning Committee, Mrs. Olu Mustapha expressed gratitude to God and all the dignitaries who honoured the invitation and for the commitment to developing the nation.","Alága ètò náà, arábìnrin, Olu Mustapha wá dúpẹ́ lọ́wọ́ Ọlọ́run àti àwọn ènìyàn pàtàkì tó wà níbi ayẹyẹ náà fún ìdàgbàsókè wọn lórílẹ̀ èdè Nàíjíríà."
--- Gubernatorial Election Ruling: Police beefs up security in Sokoto,--- Ètò ìdájọ́ gómìnà ní ìpínlẹ̀ Sokoto: Ọlọ́pàá pèsè ààbò tó nípọn.
The Sokoto State Police Command says it has deployed no fewer than 1000 conventional and plain clothes Officers and men across Sokoto State.,"Ilé-isẹ́ ọlọ́pàá tó wà ní ìpínlẹ̀ Sokoto, ti ní ọlọ́pàá tí kò dín ní ẹgbẹ̀rún kan, mọ́ èyí tí kò wọsọ ni àwọn ti pín káàkiri gbogbo orígun ìpínlẹ̀ Sokoto."
"The move comes as the Supreme Court of Nigeria is set to hear the Appeal brought before it by the Gubernatorial Candidate of the All Progressives Congress (APC), Alhaji Ahmed Aliyu Sokoto on Monday.","Láti mójútó ìdájọ́ tí ilé-ẹjọ́ gíga yóò da lónìí yìí láàrin gómìnà ìpínlẹ̀ náà, Aminu Waziri Tambuwal tó jẹ́ ọmọ ẹgbẹ́ òsèlú, Peoples Democratic Party ( PDP) àti Alhaji Ahmed Aliyu Sokoto , ọmọ ẹgbẹ́ òsèlú, Progressives Congress (APC) láti tako ìdájọ́ ìgbìmọ̀ tó ń se ìtọpipin ètò ìdìbò dá láti fi gbé ìbò tó gbé Aminu Waziri Tambuwal wọlé gẹ́gẹ́ bi gómìnà ìpínlẹ̀ Sokoto."
"The State Commissioner of Police, Mr Ibrahim Kaoje, said the measure was to ensure that peace reigns before and after the hearing.","Kọmísọ́nà ọlọ́pàá fún ìpínlẹ̀ náà, Ibrahim Kaoje, ni Ilé-isẹ́ ọlọ́pàá gbé ìgbésẹ̀ náà láti rí i pé ètò ààbò tó péye wà ní ìpínlẹ̀ náà lásìkò àti lẹ́yìn ìdájọ́ ọ̀hún, tí yóò wáyé lónìí yìí."
--- Foreigner are the ones smuggling into Nigeria: The Emir of Yashkira,--- Àwọn àjòjì ló ń se fàyàwọ́ wọnú orílẹ̀ èdè Nàíjíríà: Emir ti Yashkira.
"The Emir of Yashkira, in the Baruteen local government area of Kwara state, North Central Nigeria, Alhaji Umar Sariki Sabikpasi II, has thrown his weight behind border closure, stressing that most of the  smuggling activities taking place in his jurisdiction were being perpetrated by non- indigenes.","Emir ti Yashkira, tó wà ní ìjọba ìbílẹ̀ Baruteen ní ìpínlẹ̀ Kwara, ni ààrin gbungbun orílẹ̀ èdè Nàíjíríà, Alhaji Umar Sariki Sabikpasi II, ti ní ohun ti fi tapá –titan sí ìgbésẹ̀ ìjọba àpapọ̀ láti ti ààlà orílẹ̀ èdè yìí pa, ó ní púpọ̀ nínú àwọn ìwà fàyàwọ́ tó ń sẹlẹ̀ lórílẹ̀ èdè yìí ló jẹ́ pé àwọn àjòjì ló ń fàá.̀"
"The Emir stated this in his palace when the Coordinator Joint Border Drill Operations, Comptroller Mohammed Uba Garba took his Campaign and sensitisation programmes to Border Communities in the state.",Emir sọ̀rọ̀ yìí ní ààfin rẹ̀ lásìkò tí adarí àwọn ikọ̀ tó ń mójútó ààlà orílẹ̀ èdè Comptroller Mohammed Uba Garba wá sí ààfin emir náà fún ìpolongo àti ìlanilọ́yẹ̀ nípa bí ìjọba se ti ààlà orílẹ̀ èdè yìí pa.
The monarch noted that the Nigeria Customs Service is almost the heart of the Nation when it comes to revenue generation in the country.,Ó tẹ̀síwájú pé orílẹ̀ èdè Nàíjíríà kò leè fọwọ́rọ́ ilé-iṣẹ́ asọ́bodè sẹ́yìn nípa pípa owó sí àpò òsùwọ̀n orílẹ̀ èdè yìí.
Healthy Growth The Traditional ruler disclosed that the policy on border closure is for the healthy growth of the Nigerian economy and advised that traditional leaders should always be involved in decision making process as well.,Emir náà tún tẹ̀síwájú pé ìgbésẹ̀ tí ìjọba gbé láti ti ààlà orílẹ̀ èdè yìí pa yóò jẹ́ kí ìdàgbàsókè bá ètò ọrọ̀ ajé orílẹ̀ èdè yìí.
He also advocated that strict measures be meted out to economic saboteurs and the licensed fuelling stations should be identified and those without license be closed.,"Ó wá rọ ìjọba láti gbé ìgbésẹ̀ tó lágbára lórí àwọn ọ̀bàyéjẹ́ tó ń fa aago ètò ọrọ̀ ajé orílẹ̀ èdè yíí sẹ́yìn, kí ìjọba sì tún fi ọwọ́ òfin mú àwọn ilé-isẹ́ tó ń ta epo rọ̀bì ṣùgbọ́n tí wọn kò gba ìwé àsẹ láti bẹ̀rẹ̀ isẹ́ wọn."
--- Kaduna Governor orders closure of gas retail shops in residential areas,--- Gómìnà Nasiru El-Rufai ti ilé –ìtajà afẹ́fẹ́ gáàsì pa..
Governor Nasiru El-Rufai of Kaduna State has ordered the closure of all gas refill stations located within residential areas.,"Gómìnà ìpínlẹ̀ Kaduna, Nasiru El-Rufai ti pàsẹ pé kí ní kíákíá, ní wàrà-sesà ni kí wọn ti ilé –ìtajà afẹ́fẹ́ gáàsì tó wà ní agbègbè ibi tí àwọn ènìyàn kọ́lé wọn sih, pa."
"The Governor, who gave the order appealed to residents to report such gas outlets to government for immediate action.",Gómìnà tún wá rọ àwọn olùgbé àgbègbè náà láti máa fi ìròyìn náà tó àwọn alásẹ létí lórí irú ìgbésẹ̀ bẹ́ẹ̀.
"While on a visit to the Saturday’s gas explosion at Sabon Tasha, Kaduna, he said the gas refill stations would be relocated to industrial layouts.","Nasiru El-Rufai sọ̀rọ̀ yìí lọ́jọ́ Àbámẹ́ta lásìkò tí ìjàmbá iná kan sẹlẹ̀ ní àgbègbè Sabon Tasha, ní ìpínlẹ̀ Kaduna."
"“It is most unfortunate that this incident has happened, it has further proven that.","Ó ní ìjọba yóò gbé ilé-iṣẹ́ afẹ́fẹ́ gáàsì náà kúrò lọ sí ibi tí wọn pèsè fún àwọn ilé-isẹ́, Nasiru El-Rufai tún sọ pé“Ó seni láànú pé irú ìsẹ̀lẹ̀ báyìí tún wáyé."
Gas retail is a high risk activity that should not be allowed to be located in residential areas.,"Èyí ti fihàn pé afẹ́fẹ́ gáàsì léwu fún àwọn ènìyàn, ní èyí tí kò yẹ kí irú ilé-ìtajà bẹ́ẹ̀ wà ní àgbègbè tí àwọn ènìyàn ń gbé."
"“We will relocate them; we will give them land in industrial areas where adequate precautions to prevent things like this will be put in place. For now, we have to get all these gas refilling plants within the metropolis and towns relocated and shut down,” he stressed.","“A o ko wọn kúrò níbi tí wọn wà yìí, a ó fún wọn nílẹ̀ tí wọn yóò gbé máa ta afẹ́fẹ́ gáàsì, ní èyí tí yóò fi dènà irú ìsẹ̀lẹ̀ báyìí."
"The Governor also paid condolence visit to the family of Professor Simon Mallam who died in the incident and also visited victims of the gas explosion receiving treatment at St Gerald hospital, Kaduna.","""Gómìnà wá bá àwọn ẹbí, ọ̀jọ̀gbọ́n Simon Mallam kẹ́dùn, tí ó kú níbi ìjàmbá iná afẹ́fẹ́ gáàsì ná, Ó tún kàn sí àwọn tó farapa níbi ìsẹ̀lẹ̀ ọ̀hún, tí wọn ń gba ìtọ́jú nílé ìwòsàn, Gerald hospital, tó wà ní ìpínlẹ̀ Kaduna."
He prayed for the souls of those who died and quick recovery of those in hospitals.,"Ó tún gbàdúrà fún àwọn tó pàdánù ẹ̀mí wọn níbi ìsẹ̀lẹ̀ ọ̀hún, pé kí Ọlọ́run tẹ́ wọn sí afẹ́fẹ́ ire."
--- Kwara approves disbursement of N21m to 2019 hajj pilgrims,--- Kwara da mílííọ̀nù mọ́kànlélógún naira padà fún àwọn arìnrìnàjò Hajj.
"The Kwara State Governor, Mallam AbdulRahman AbdulRasaq has approved the disbursement of twenty one million naira to all the 2019 hajj pilgrims.","Gómìnà ìpínlẹ̀ Kwara, Mallam AbdulRahman AbdulRasaq ti fi mílííọ̀nù mọ́kànlélógún náírà sílẹ̀ fún àwọn arìnrìnàjò tó lọ sí ilẹ̀ mímọ́ Hajj lọ́dún 2019."
"The Executive Secretary of the State Muslims Pilgrims welfare Board, Alhaji Tunde Jimoh stated this on Monday while speaking with newsmen in Ilorin.","Akọ̀wé àgbà fún ìrìnàjò ilẹ̀ mímọ́ Hajj ní ìpínlẹ̀ Kwara, Alhaji Tunde Jimoh ló sọ̀rọ̀ yìí lọ́jọ́ Ajé lásìkò tó ń bá àwọn akọ̀ròyìn sọ̀rọ̀ nílùú Ìlọrin."
"According to him, the amount is the refund by the Saudi Arabian government for the services not rendered to the pilgrims.","Gẹ́gẹ́ bí ó sẹ sọ, ó ní ìjọba orílẹ̀ èdè Saudi Arabia ló dá owó náà padà fún wọn, nítorí pé wọn kùnà láti pèsè àwọn ètò tó yẹ kí wọn se fún àwọn arìnrìnàjò lọ́dún náà."
"Meanwhile, pilgrims from Ilorin West are scheduled to come for their refund on Wednesday this week, those from Asa and Ilorin South on Thursday and pilgrims from Ilorin East and Moro on Friday also this week.","Lọ́jọ́Rú ọ̀sẹ̀ tó ń bọ̀ ni àwọn tó ń gbé ní ìwọ̀ oòrùn Ìlọrin yóò gba owó tiwọn, tí àwọn tó ń gbé láti Asà àti ìlà Gúsù Ìlorin yóò gba owó tiwọn lọ́jọ́Bọ̀, tí àwọn tó ń gbé ní ìlà oòrùn Ìlorin àti Mòro yóò gba owó tiwọn ní ọjọ́ Ẹtì, Jimọh yìí."
"Pilgrims from Kwara South are slated for Monday next week, those from Baruten, Patigi, Edu, Kaiama for Tuesday while non Kwaran Pilgrims are for Wednesday next week.","Àwọn tó ń gbé láti Gúsù Kwara ní wọn yóò gba owó tiwọn lọ́jọ́ Ajé tó ń bọ̀ yìí, ṣùgbọ́n àwọn tó ń gbé láti Baruten, Patigi, Edu, Kaiama ni wọn yóò gba owó tiwọn lọ́jọ́ Ìsẹ́gun, tí àwọn tí kìí se ọmọ ìlọrin yóò gba owó tiwọn lọ́jọ́Rú tó ń bọ̀."
"Alhaji Jimoh urged all the 2019 pilgrims to come along with their original e-passports, one photocopy of their e-passport and receipt of payment of Hajj fare.","Alhaji Jimoh wá rọ́ àwọn arìnrìnàjò 2019 ọ̀hún láti wà pẹ̀lú àwọn ìwé ìdánimọ̀  ayélujára, ìwé ìrìnnà àti ẹ̀dà ìwé owó tí wọn fi sanwó ìrìnàjò lọ sí Hajj ti ọdún náà."
--- Oyo Governor launches Armed Forces emblem with N3m,--- Gómìnà ìpínlẹ̀ Ọ̀yọ́ sèfilọ́lẹ̀ ọjọ́ ìrántí àwọn ológun pẹ̀lú mílíọ̀nù Mẹ́ta naira.
"The Governor of Oyo State, Seyi Makinde, has launched the 2020 Armed Forces and Remembrance Day emblem appeal with a N3m donation.","Gómìnà ìpínlẹ̀ Ọ̀yọ́, Seyi Makinde ti sèfilọ́lẹ̀ ọjọ́ ìrántí àwọn ológun ti ọdún 2020 àti àmì ẹ̀yẹ pẹ̀lú ẹ̀bùn owó mílííọ̀nù mẹ́ta náírà."
"Governor Makinde commended the efforts of those who paid the ultimate price while fighting for the peace and unity of Nigeria, enjoining all citizens to contribute towards supporting the families they left behind.","Mákindé wá gbósùbà fún àwọn ọmọ -ogun orílẹ̀ èdè yìí, tí wọn fi ẹ̀mí wọn lélẹ̀ láti jẹ́ kí àlááfíà àti ìsọ̀kan jọba lórílẹ̀ èdè Nàíjíríà."
Governor Makinde stated that the Oyo State government would continue to support the activities of the Nigerian Legion.,Ó wá rọ àwọn ọmọ orílẹ̀ èdè Nàíjíríà láti túbọ̀ máa sàtìlẹyìn fún àwọn ẹbí tí àwọn olóògbé náà fi sílẹ̀.
Especially those viable projects meant for the benefit of the dependants of the fallen heroes.,"“Ó yẹ kí á máa sàtìlẹyìn fún àwọn ọmọ -ogun tó farapa, àwọn opó àti ọmọ àwọn akínkanjú ọmọ-ogun tí wọn subú lójú ogun."
"The Governor was represented at the event by the Deputy Governor, Rauf Olaniyan, he raised Funds for Veterans Earlier, the Chairman, Nigerian Legion, Oyo State Command, Michael Fajimi, said that the objective of the Armed Forces and Remembrance Day celebration and emblem launch was to raise funds for veterans who are still alive but incapacitated and for the welfare of widows, children and other dependents of the fallen soldiers.","""Gómìnà Mákindé, ẹni tí igbákejì rẹ̀, Rauf Olaniyan, sojú fún ló sọ̀rọ̀ yìí ní ìpínlẹ̀ Ọ̀yọ́ tó jẹ́ ìlà Gúsù, orílẹ̀ èdè Nàíjíríà, sáájú èyí ni, alága ẹgbẹ́ àwọn ọmọ- ológun tó ti fẹ̀yìntì, Michael Fajimi, sọ pé, lára ètò síse ìrántí ọmọ -ológun orílẹ̀ èdè yìí ni láti se ìrànwọ́ owó fún àwọn tó farapa lójú ogun, ṣùgbọ́n tí wọn sì wà láyé àti fún àwọn opó àti ọmọ àwon olóògbé tó subú lójú ogun."
--- President Buhari restates desire for stability in West Africa,--- A ó mójútó ètò ààbò àti àlàáfíà nílẹ̀ Afrika: Buhari.
"President Muhammadu Buhari has reiterated his desire for stability, peace, progress and prosperity in the entire West Africa.","Ààrẹ Muhammadu Buhari ti ní ohun yóò túbọ̀ tẹpẹlẹ mọ́ ètò ààbò, ìdàgbàsókè àti àseyọrí nílẹ̀ Afirika."
"Responding to Umaro Muhktar Sissoco Embalo, the President-elect of Guinea Bissau, who came to Nigeria on a “thank you visit”.",Ààrẹ Buhari sọ̀rọ̀ yìí lásìkò tí ààrẹ Umaro Muhktar Sissoco Embalo ti orílẹ̀ èdè Guinea Bissau sẹ̀sẹ̀ yàn wá dúpẹ́ lọ́wọ́ rẹ̀.
"President Buhari commended the out-going President, José Mário Vaz, himself a candidate in the elections for supporting the emergence of Embalo in the second round of balloting “in the interest of peace and stability.”","Ààrẹ Buhari tún wá gbósùbà fún ààrẹ, José Mário Vaz, tó ń sẹ̀sẹ̀ ń fi ipò sílẹ̀ fún àtìlẹyìn tí o sé fún ààrẹ tuntun ọ̀hún lásìkò ètò ìdìbò."
"He said history will remember President Mario Vaz for putting National interest above his own, emphasising that he cared for peace within the region.","Ààrẹ Buhari sọ pé ìtàn àti orílẹ̀ èdè Guinea Bissau kò ní gbàgbé ipa ribiribi tí ààrẹ Jose Mario Vaz kó lásìkò ètò ìdìbò, ní èyí tí ó gba láti jẹ́ kí ìfẹ́ orílẹ̀ èdè Guinea Bissau ju ìfẹ́ ọkàn rẹ̀ lọ."
"President-elect Embalo, a businessman-turned politician, was Prime Minister of Guinea Bissau under incumbent President Jose Mario Vaz between 2016 and 2018.","Ààrẹ Embalo tí ó jẹ́ onísòwò, kí ó tó di olósèlú, ti fi ìgbà kan jẹ́ adarí ìjọba orílẹ̀ èdè Guinea Bissau lábẹ́ àkóso ààrẹ Jose Mario Vaz láàrin ọdún 2016 sí 2018."
He was a member of the ruling African Party of Independence of Guinea and Cape Verde (PAIGC) when he founded the Movement for Democratic Alternative (MADEM-G15) on which platform he won the elections.,"Ó tún jẹ́ ọmọ ẹgbẹ́ òsèlú ruling African Party of Independence of Guinea àti Cape Verde (PAIGC)  lásìkò tí ó dá ẹgbẹ́ Movement for Democratic Alternative (MADEM-G15), sílẹ̀, ní èyí tí ó fí díje fún ipò ààrẹ, tí ó sì jáwé olúborí."
--- Nigerian government sets 10 year plan to achieve digital literacy,-- Orílẹ̀ èdè Nàíjíríà yóò ti di ògbóntarìgì nípa ẹ̀rọ ìgbàlódé láàrin ọdún mẹ́wàá.
The Nigerian government has said that Nigeria would achieve digital literacy in the next 10 years.,"Ìjọba orílẹ̀ èdè Nàíjíríà ti ní láàrin ọdún mẹ́wàá tí a wà yìí, o dájú pé gbogbo ọmọ orílẹ̀ èdè Nàíjíríà ni yóò ti ní ìmọ̀ nípa ẹ̀rọ ìgbàlódé."
"The Minister of Communication and Digital Economy, Dr. Isa Pantami, stated this at a media parley with journalists, he said this would be possible with the digital economy policies which the present administration is determined to implement.","Mínísítà fún ètò ìbánisọ̀rọ̀ àti ìmọ̀ ẹ̀rọ ìgbàlódé Isa Pantami ló sọ̀rọ̀ yìí pẹ̀lú àwọn akọ̀ròyìn nílùú Àbújá pé kó tó di ọdún mẹ́wàá sí àsìkò tí a wá yìí, gbogbo àwọn ọmọ orílẹ̀ èdè Nàíjíríà yóò ti di ògbóǹtarìgì nínú ìmọ̀ èrọ ìgbàlódé, nípa ìgbésẹ̀ tí ìjọba yìí ń gbé lórí ìmọ̀ ẹ̀rọ."
"The Minister said that the digital literacy training would cut across several categories of Nigerians, and would be taken to all corners in the country.",Mínísítà tún tẹ̀síwájú pé gbogbo àwọn ọmọ orílẹ̀ èdè Nàíjíríà ni yóò jẹ ànfààní ẹ̀kọ́ nípa ìmọ̀ ẹ̀rọ.
--- Pa Adamu has passed away,--- Pa Adama Aduku di olóògbé.
"President Muhammadu Buhari has condoled with family of the oldest surviving soldier of the Nigerian Army and World War 11 Veteran, Pa Adama Aduku, who passed on at the age of 101, describing him as a soldier’s soldier and an epitome of honour.","Ààrẹ Muhammadu Buhari ti bá ẹbí, ọ̀rẹ́ àti ìjọba ìpínlẹ̀ Kogi kẹ́dùn ikú Adama Aduku Adamu jẹ́ ọ̀kan lára àwọn ọmọ-ogun orílẹ̀ èdè Nàíjíríà, tó ja ogun àgbáyé kejì,(world war 11), ọmọ ọdún mọ́kànlélọ́gọ́rùn ún (101) Adama Aduku kó tó fi ayé sílẹ̀."
"The President prays that the almighty God will receive the soul of the departed, and comfort his family.","Ààrẹ wá gbàdúrá pé kí Ọlọ́run tẹ́ olóògbé náà sí afẹ́fẹ́ ire, kí Ọlọ́run sì tu àwọn ẹbí́ olóògbé náà nínú."
--- Police Force promotes 74 officers in Kaduna,--- Ọlọ́pàá mẹ́rìnléláàdọ́rin gba ìgbéga lẹ́nu isẹ́ ní ìpínlẹ̀ Kaduna.
"The Commissioner of Police, CP, Kaduna State Command, Ali Janga decorated about 74 officers who had just been promoted.","Kọmísọ́nà àwọn ọlọ́pàá ní ìpínlẹ̀ Kaduna, Ali Janga ti ṣe àwọn ọlọ́pàá mẹ́rìnléláàdọ́rin (74) tí wọ́n sẹ̀sẹ̀ gba oyè ìgbéga lẹ́nu isẹ́, lọ́sọ̀ọ́."
The promotion of Ali was part of the Inspector-General of Police’s commitment to motivate personnel and strengthen the fight against crime in Nigeria.,"Ali ní ìgbéga náà jẹ́ ara akitiyan adarí ilé-isẹ́ ọlọ́pàá lórílẹ̀ èdè Nàíjíríà, láti ṣe móríyá fún àwọn ọlọ́pàá tí o ti ṣe gudu gudu méje, yàyà mẹfà lẹ́nu iṣẹ́, nípa gbígbógun ti ìwà ọ̀daràn lorílẹ̀ èdè Nàíjíríà."
The Commissioner said the promotion was in line with the police agenda for improving security and stability.,Kọmísọ́nà náà tún sọ pé ìgbéga náà wà lára ìlànà ilé-isẹ́ ọlọ́pàá orílẹ̀ èdè yìí láti jẹ́ kí ètò ààbò tún fẹsẹ̀ múlẹ̀ síi lorílẹ́ èdè Nàíjíríà.
"The CP commended the people of the State and the media for their continuous support to the command, especially in giving prompt information and complaints.",Kọmísọ́nà náà wá gbósùbà fún àwọn ènìyàn ìpínlẹ̀ náà àti akọ̀ròyìn fún àtìlẹyìn wọn fún ilé-iṣẹ́ ọlọ́pàá pàápàá jùlọ fún ìròyìn àti ẹ̀sùn tí wọn fi ń tó wọn létí.
--- Amina Mohammed wins Global Citizen Award,--- Amina Mohammed gba àmì ẹ̀yẹ àgbáyé.
"President Muhammadu Buhari has felicitated with United Nations Deputy Secretary General, Amina Mohammed, for winning the World Leader Prize at the inaugural Global Citizen award ceremony held in London.","Ààrẹ Mohammadu Buhari ti kí mínísítà àná fún ètò àyíká, Amina Mohammed fún àmì ẹ̀yẹ àgbáyé lórí mímú ìgbé ayé ìdẹ̀rùn bá àwọn ènìyàn, pàápàá jùlọ fún ipa pàtàkì tí ó ń kó lórílẹ̀ èdè Nàíjíríà nípa bí ó se ń ran àwọn tó kù díẹ̀ kí wọ́n fọwọ́-họrí lọ́wọ́."
"President Buhari extols the UN Deputy Secretary General for her contributions to global development, and relentless priming of world leaders to work towards achieving the UN’s Sustainable Development Goals and end extreme poverty by 2030.","Ààrẹ Buhari wá gbósùbà fún igbákejì akọ̀wé àgbà fún àjọ àgbáyé UN fún ipa ribi-ribi tí ó ń kó láti mú ìpinnu àjọ àgbáyé wá sí ìmúsẹ, nípa mímú àwọn ènìyàn kúrò nínú ìsẹ́ àti òṣì, kí ó tó di ọdún 2030."
President Buhari wishes the United Nations Deputy Secretary General more prosperous years of achievements.,Ààrẹ Buhari wá rọ igbákejì akọ̀wé àgbà náà láti máa káàrẹ́ẹ̀ nípa síse ìrànwọ́ fún àwọn ènìyàn lọ́nà àtiyọ wọn kúrò nínú ìṣẹ́.
--- 19 people loss of lives in Kogi attack,--- Ènìyàn mọ́kàndínlógún pàdánù ẹ̀mí wọn ní ìpínlẹ̀ Kogi.
"President Muhammadu Buhari has condemned the gruesome murder of 19 people by unknown gunmen in Tawari community of Kogi Local Government Area, Kogi State.","Ààrẹ Muhammadu Buhari ti fi àìdùnnú rẹ̀ hàn lórí ìwà ìpànìyàn tó wáyé ní agbègbè Tawari ní ìpínlẹ̀ Kogi, níbi tí àwọn agbébọn kan ti pa àwọn ènìyàn mọ́kàndínlógún."
"Commenting on the sad incident, President Buhari said: “there is no excuse or justification for killing innocent people by anybody or group, and for whatever motive.’’","Nígbà tí ààrẹ Buhari ń sọ̀rọ̀ lórí ìsẹ̀lẹ̀ náà, ó ní: “Kò sí àwáwí tàbí ẹjọ́ kankan fún ẹnìkan tàbí ẹgbẹ́ nípa gbiǵba ẹ̀mí àwọn áláìsẹ̀."
"“The killings and revenge killings will only aggravate the cycle of violence, creating neither safety nor security for any side.","’’ “Gbígba ẹ̀mí tábi gbígbẹ̀san nípa gbígba ẹ̀mí máa ń jẹ́ kí ìwà ipá gbilẹ̀ sìí ni, ní èyí tí ó leè se àkóbá fún ètò ààbò."
The President called on citizens to always embrace dialogue in settling disputes.,Ààrẹ wá rọ gbogbo àwọn ènìyàn láti máa yanjú aáwọ̀ wọn ni ìtùbí-ìnùbí dípò síse ara ẹni ní ìjàmbá.
--- Support the administration of President Buhari,--- Ẹ sàtìlẹ́yìn fún ìjọba Buhari: Abiola Ajimobi.
"Former Governor of Oyo State, Abiola Ajimobi, has called on Nigerians to continue to place their trust in the administration of President Muhammadu Buhari.","Gómìnà àná fún ìpínlẹ̀ Ọ̀yọ́ Abiola Ajimobi ti rọ gbogbo ọmọ orílẹ̀ èdè Nàíjíríà láti túbọ̀ máa sàtìlẹyìn fún ìjọba Muhammadu Buhari, kí wọ́n sì ní   ìgbàgbọ́ nínú ìsejọba rẹ̀."
"He urged Nigerians to cooperate with his team, saying they are capable of ensuring the remarkable economic turn around that all Nigerians hope for.","Ajímọ̀bi ní ààrẹ Muhammadu Buhari tí ń se gudu gudu méje, yàyà mẹfà láti rí i pé àtúnse débá ètò ọrọ̀ ajé orílẹ̀ èdè yìí."
"The former governor gave this charge in a new year message issued by his Spokesman, Mr Bolaji Tunji, where he also charged members of the Oyo State chapter of the All Progressives Congress, APC, to embrace true reconciliation in the interest of the Party and the people of the State.","Ajímòbi sọ̀rọ̀ yìí láti ẹnu agbẹnusọ rẹ̀, Bolaji Tunji, ó tún lo àsìkò náà lati rọ gbogbo ọmọ ẹgbẹ All Progressives Congress, APC, to wa ni ìpínlẹ̀ Ọ̀yọ́ láti gba àtúnse tí wọn fẹ́ se nínú ẹgbẹ́ náà láàyè fún ànfààní ẹgbẹ́ àti àwọn ọmọ ìpínlẹ̀ Ọ̀yọ́."
"Ajimobi noted in the statement, “I want to assure all Nigerians that the love of the nation burns brightly in the heart of the President and he is determined to ensure that legacies that would stand the test of time are put in place in the country.”","Nínú àtẹ̀jáde kan tí Ajímòbi gbé jáde, ó ní, “Mo fẹ́ fi dá gbogbo ọmọ orílẹ̀ èdè Nàíjíríà lójú pé, ìfẹ́ orílẹ̀ èdè yìí ń gbóná lọ́kàn ààrẹ Buhari, ó sì ti pinnu pé òun yóò fi àpẹẹrẹ rere lélẹ̀ tí àwọn ìran tó ń bọ̀, yóò leè máa ròyìn rẹ̀."
"He said, “Some people offended me and I offended some people too.","""Ó tún sọ pé, “Ọ̀pọ̀ àwọn ènìyàn ló ti ṣẹ̀ mí, èmi náà sì ṣẹ ọ̀pọ̀ àwọn ènìyàn."
"But in the spirit of true reconciliation, we should forgive one another and allow the past to end with 2019,” he said.","Ṣùgbọ́n kí á leè gba àtúnse láàyè, a gbọdọ̀ dáríjin ara wa, kí a sì jẹ́ kí ohun tí ó ti kọjá lọ, bá ọdún 2019 lọ."
--- Minister donates items to 120 Babies of the year,--- Mínísítà fún àwọn ọmọ ọgọ́fà tí wọ́n bí lọ́jọ́ ọdún tuntun lẹ́bùn.
"The Minister of State in the Nigerian Federal capital territory administration, FCTA , Dr. Ramatu Tijjani Aliyu, has donated baby items and cash to 120 babies delivered in selected Primary Health Care Centres across the six Area Councils of the territory, to celebrate the New Year.","Minisita ìpínlẹ̀ fún, FCTA Nigerian Federal capital territory administration, Ramatu Tijjani Aliyu, ti fi ẹ̀bùn orísirísi àti owo fun awọn ọmọ ọgọ́fà ti wọn bi lasiko ọdún tuntun yìí ni àwọn ilé ìwòsàn alábọ́dé tó wà ní ni ìjọba ìbílẹ̀ mẹ́fẹ́ẹ̀fà tó wà nílùú Àbújá."
