English,Yoruba
"He disclosed that the Whistle-Blowing policy had facilitated recovery of billions of naira from corrupt persons, which had been redirected to the development of critical infrastructure and programmes that will benefit all Nigerians and realization of the SDGs.","Ààrẹ Buhari tún ní ètò tí ìjọba òun fi gúnlẹ̀ láti máa ṣòfófó àwọn t’ó bá jí owó ìlú, ti so èso rere nípa pé ọ̀pọ̀lọpọ̀ owó bílíọ́nù ni wọ́n ti rí gbà padà lọ́wọ́ àwọn ọ̀bàyéjẹ́, ní èyí tí wọ́n ti lọ láti pèsè àwọn ohun amáyédẹrùn àti ètò tí àwọn ọmọ orílẹ̀-èdè Nàìjíríà yóò jẹ ànfààní rẹ̀ àti àfojúba àwọn Ìmúró Ìlépa Ìdàgbàsókè."
Duke and Duchess of Cornwall arrive in Nigeria,Adaríkùnrin àti Adaríbìnrin ti Cornwall dé sí orílẹ̀-èdè Nàìjíríà.
"The Prince of Wales and heir to the British throne, Prince Charles and his wife, the Duchess of Cornwall, Camilla have arrived in Abuja.","Ọmọoba Wales, tó tún jẹ́ àrẹ̀mọ sí ipò ọba ní orílẹ̀-èdè Britain, Charles àti Adaríbìnrin Cornwall, Camilla ti dé sí ìlú Àbújá."
Their visit to Nigeria is part of a 9-day tour to Africa.,Wíwá sí orílẹ̀-èdè Nàìjíríà wà lára ìrìnàjò rẹ̀ lọ sí ìlú Áfíríkà.
Series of engagements The Royal Highnesses would undertake a ‘series of engagements in Abuja and Lagos.’,Àwọn ètò tí wọn yóò ti máa kópa. Àwọn ọmọọba yìí yóò máa kópa nínú àwọn ètò ọlọ́kan-ò-jọ̀kan nílùú Àbújá àti ní ìlú Èkó.
"They are expected to meet some of Nigeria’s dynamic youth as well as traditional leaders, the business community, the armed forces, and people from the arts, fashion and charitable sector.","Wọn yóò máa bá àwọn ọ̀dọ́ orílẹ̀-èdè yìí sọ̀rọ̀ àti àwọn ọba aládé, àwọn oníṣòwò, àwọn ọmọ–ológun, àwọn ayàwòrán, àwọn oníṣe-òwò àti àwọn ilé-iṣé tí kìí ṣe ti aládàáni."
"The visit will highlight key themes in both nations’ relationship, including the importance of Commonwealth ties, youth opportunity, business and entrepreneurship, educating of women and girls, and defence co-operation, among other issues.","Lára àwọn ohun tí orílẹ̀-èdè méjèèjì náà yóò máa jíròrò ni bi ìbáṣepọ̀ wọn yóò ṣe tún túbọ̀ máa tẹ̀síwájú, okoòwò, ẹ̀kọ́ fún àwọn obìnrin àti omidan àti nǹkan mìíràn."
"This is the third time the Prince of Wales will be visiting Nigeria, his previous visits were in 1990, 1999 and 2006 while it will be the Duchess of Cornwall’s first visit to Nigeria.","Eléyìí ni yóò jẹ́ ìgbà kẹta tí Ọmọọba Wales náà yóò wa ṣe ìbẹ̀wò ní orílẹ̀-èdè Nàìjíríà, ó kọ́kọ́ wá sí orílẹ̀-èdè Nàìjíríà lọ́dún 1990, 1999, àti ọdún 2006, ṣùgbọ́n ìgbà àkọ̀kọ́ nìyí fún Adarí-obìnrin ti ìlú Cornwall láti wá sí orílẹ̀-èdè Nàìjíríà."
---Nigeria pledges more dividend of democracy,---Nàìjíríà ṣèlérí láti jẹ́ kí àwọn ènìyàn jẹ̀gbádùn ètò ìjọba tiwa-n-tiwa.
The Nigerian government says it will continue to focus on the provision of critical infrastructure of the present administration across the country.,Ìjọba orílẹ̀-èdè ti ní ohun kò ní káàrẹ́ẹ̀ láti túbọ̀ lọ́wọ́ nínú ìdàgbàsókè ohun amáyédẹrùn jákè-jádò orílẹ̀-èdè Nàìjíríà.
"President Muhammadu Buhari stated this on Monday, while receiving the outgoing British High Commissioner to Nigeria, Paul Arkwright, in a farewell address at the State House, Abuja.","Ààrẹ Muhammadu Buhari lọ́ sọ eléyìí lọ́jọ́ Ajé, níbi ọ̀rọ̀ ìkẹyìn tó sọ nílé Ààrẹ t’ó wà nílùú Àbújá lásìkò ètò ìdágbére ti wọn ṣe fún asojú orílẹ̀-èdè Britain, Paul Arkwright tí ó ń padà lọ sílùú rẹ̀."
"He said: “Our focus now is on infrastructure; roads, rail, power and others.","Ó sọ pé: “Ìfojúsùn wá ni láti mú ìdàgbàsókè bá ohun amáyéderùn; ojú-pópó, ojú irin, iná mọ̀nà-mọ́ná, àti àwọn ohun mìíràn."
How I wish we had fixed all those when we had money.,"Inú mi ìbá dùn púpọ̀ t’ó bá jẹ́ pé, a ti ṣe gbogbo eléyìí nígbà tí a ní owó lọ́wọ́"
"He, however, lamented that with the humongous resources at the disposal of Nigeria between 1999 and 2014, it is sad that infrastructure went to rot completely within the same period.",Ó sọ̀ wí pé pẹ̀lú owó tó wọlé sí àpò ìṣúná orílẹ̀-èdè yìí láti ọdún 1999 sí 2014 wà nínú àkọsílẹ̀ ṣùgbọ́n wọn kò lo owó yìí dára-dára láti fi pèsè ohun amáyéderùn nígbà náà.
"President Buhari commended the outgoing High Commissioner for his warm and pleasant disposition, which has seen him traversing almost the entire country.","Ààrẹ Buhari wá gbóṣùbà fún Aṣojú orílẹ̀-èdè Britan fún gudu-gudu, méje yàyà mẹfà tí ó ṣe lásìkò ìgbà tí ó jẹ́ aṣojú orílẹ̀-èdè yìí."
"“I always see you all over the place,” the President noted.",Ààrẹ tún ní “Mo máa ń rí ọ ní gbogbo àwọn ìpínlẹ̀ orílẹ̀-èdè yìí.
"Arkwright, who spent over three years in Nigeria, said he visited 30 of the 36 states, and found the people quite enterprising and engaging, adding that the British government would be glad to offer a helping hand as required in any part of the country.",""" Arkwright, t’ó ti lo ọdún mẹ́ta lorílẹ̀-èdè Nàìjíríà náà sọ pé òhún ti lọ sí ìpínlẹ̀ ọgbọ̀n nínú ìpínlẹ̀ mẹ́rìndínlógójì, ó sì ní àwọn ọmọ orílẹ̀-èdè yìí jẹ́ ọlọ́pọlọ t’ó nífẹ̀ẹ́ àlejò, ó wá ṣèlérí pé orílẹ̀-èdè Britain yóò túbọ̀ máa ṣètò ìràńwọ́ fún agbègbèkágbègbè ní orílẹ̀-èdè náà."
"He thanked President Buhari for his support, adding that the relations between Britain and Nigeria have improved tremendously in the past three years.","Ó wá dúpẹ́ lọ́wọ́ Ààrẹ Buhari fún àtìlẹ́yìn rẹ̀, ó ní ìbáṣepọ̀ tó wà láàárín orílẹ̀-èdè Britain àti orílẹ̀-èdè Nàìjíríà ti tún ní ìdàgbàsóké ju bí ó ṣe wà tẹ́lẹ̀ lọ láàárín ọdún mẹ́ta."
---Indigenous Miners to benefit from N5bn mining fund,---Àwọn tó ń wa ekùsà l’órílẹ̀-èdè Nàìjíríà yóò jẹ́ àǹfààní bílíọ́nù márùn-ún owó ìrànwó.
Miners Association of Nigeria has been included in the N5billion FG intervention fund to Artisanal and Small-Scale Miners across the country.,Ìjọba àpapọ̀ ti fi orúkọ ẹgbẹ́ àwọn tó ń wa ekùsà lórílẹ̀-èdè Nàìjíríà sí ara àwọn tí yóò jẹ àǹfààní bílíónù márùn-ún tí wọ́n yà sọ́tọ̀ láti fi ran àwọn oníṣẹ́–ọwọ́ àti oníṣòwò kéékèèké lọ́wọ́ ní jáke–jádò orílẹ̀-èdè.
The association said that the Federal Government has agreed to involve its executives in the disbursement of the N5 billion fund.,Ìgbìmọ̀ aláṣẹ náà sọ pé ìjọba àpapọ tí ṣèlérí láti fi ẹgbẹ́ náà sí ara àwọn tí yóò jẹ àǹfààní bílíọ́nù márùn ún náà.
"President of the association, Alhaji Sani Shehu said in Abuja that the decision was taken by the Ministry of Mines and Steel Development (MMSD).","Ààrẹ ẹgbẹ́ náà, Alhaji Sani Shehu ló sọ eléyìí nílùú Àbújá pé àjọ tó ń mójútó wíwa ekùsà àti irin lorílẹ̀-èdè Nàìjíríà ni wọ́n gbé ìgbésẹ̀ yìí."
The involvement of the association would enhance the effectiveness of the disbursement to genuine miners across the country.,Ó ní bí wọ́n ṣe fi ẹgbẹ́ náà sínú ìpinnu wọn yóò jẹ́ kí ìdàgbàsókè túbọ̀ ba àwọn tó ń wa ekùsà lorílẹ̀-èdè Nàìjíríà.
The miners executives had complained of not having access to the fund due to stringent conditions by Bank of Industry (BoI) saddled with the disbursement of the fund.,"Egbẹ́ tó ń wa ekùsà lorílẹ̀-èdè Nàìjíríà ti kọ́kọ́ fi ẹ̀dùn ọkàn wọn nípa ìṣòro tí ẹgbẹ́ wọn ń dojúko láti rí owó gbà láti ọ̀dọ̀ Báńkì tó ń mójú tó ọ̀rọ̀ tó jẹ mọ́ ìdàgbàsókè iṣẹ́, tí ó lẹ́tọ̀ọ́ láti fi owó ràn wọn lọ́wọ́ fún ìdàgbàsókè iṣẹ́ wọn."
This effort was a plan by the Federal Government through the MMSD to rejuvenate the mining sector as a means of economic diversification.,"Ìdàgbàsókè ilé-iṣẹ́ ìgbésè náà wà lára ìpinnu ìjọba àpapọ̀ láti ran àwọn ilé-iṣẹ́ kéékéékè lọ́wọ́, ní èyí tí ìdàgbàsókè yóò fi dé ba ètò ọrọ̀-ajé orílẹ̀-èdè yìí."
The aim of the intervention was to address lack of fund which was a major factor militating against artisans and small-scale miners operations.,Ìgbésẹ̀ yìí tún wà lára ìpinnu ìjọba láti tán ìṣòro t’ó máa ń dojúko àwọn oníṣẹ́ ọwọ́ àti àwọn oníṣòwò ìwakùsà kéékéékè.
He said that the ministry had also discovered some reasons why miners were not able to access the fund.,Ó ní àjọ náà ti rí ìṣòro tí ó ń dènà àwọn tó ń wa èkùsà láti máa jẹ́kí wọ́n rí àǹfààní èyáwó òhún.
"“Government has given us the opportunity to be involved, identify and also to guarantee our members access the fund.","Ó tún sọ pé “ìjọba ti fún wa ní àǹfààní láti lọ́wọ́ níbi etò ẹ̀yáwó náà, wọ́n sí ti ṣèlérí pé àwọn ọmọ ẹgbẹ́ wa yóò jẹ àǹfààní ètò ẹ̀yáwó ọ̀hún."
"“We are happy with this arrangement, we will soon come up with a tripartite arrangement with the ministry and Bank of Industry which the fund is domiciled with to ensure miners access the funds on time,” he said.","Ó sọ pé “inú wa dùn sí èyí, àjọ tó ń mójútó ọ̀rọ̀ tó jẹ mọ́ wíwá ekùsà àti irin, báńkì tó ń rí sí ọ̀rọ̀ tó jẹ mọ́ ilé-iṣẹ́ àti ẹgbẹ́ wa yóò fọwọ́sowọ́pọ̀ láti ṣe ìpinnu lórí ọ̀nà tí àwọn ọmọ ẹgbẹ́ wa yóò ṣe máa jẹ àǹfààní ètò èyáwó náà.”"
"According to Shehu, all conditions required for accessing the fund remains valid, adding that the association would now serve as guarantor for its members.","Shehu tún sọ pé gbogbo ìgbésẹ̀ ni àwọn ti gbé báyìí láti rí i pé wọ́n rí ètò èyáwó náà gbà, bákan náà ni ẹgbẹ́ náà ni yóò dúró fún ọmọ ẹgbẹ́ wọn láti yá owó náà."
---NIBUCAA: The United nations will support Nigeria to fight incurable diseases.,---NIBUCAA: Àjọ Ìṣọ̀kan Àgbáyé yóò sàtìlẹ́yìn fún Nàìjíríà láti gbógun ti àrùn kògbóògùn.
"The United nations has said that incurable diseases HIV/AIDS concerns the health of people, therefore, the United nations is prepared to hold some programs that that will support Nigeria, in that it will stop the spread of incurable disease in Nigeria.","Àjọ àgbáyé ti ní ààrùn kògbóògùn HIV/AIDS ní í ṣe pèlú ìlera àwọn ènìyàn, nítorí náà, àjọ àgbáyé ti ṣetán láti ṣe àwọn ètò tí yóò máa ṣàtìlẹ́yìn fún orílẹ̀-èdè Nàìjíríà, ni èyí tí yóò fi dẹ́kun ìtànkálẹ̀ ààrùn kògbóògùn lorílẹ̀-èdè Nàìjíríà."
"The United Nations representative on fighting incurable diseases Erasmus Murah said this in a program Nigeria Business of HIV/AIDS (NIBUCAA) in Abuja, on Wednesday this week.","Aṣojú àjọ àgbáyé ní ẹ̀ka ètò tó ń rí sí gbígbógun tí àrùn kògbóògùn Erasmus Murah l’ó sọ̀rọ̀ yìí níbi ètò tí àjọ t’ó ń gbógunti àrùn kògbóògùn lorílẹ̀-èdè Nàìjíríà NIBUCAA ṣe nílùú Àbújá, lọ́jọ́Rú ọ̀ṣẹ̀ yìí."
"Musa Shuabu, who is the chairman of NIBUCAA also said the plan to allow private companies in Nigeria cooperate with federal government to fight HIV/AIDS started fifteen years ago during President Olusegun Obasanjo government.","Musa Shuabu, alága ìgbìmọ̀ àjọ NiBUCAA náà sọ pé ìpinnu láti jẹ́ kí àwọn ilé-iṣẹ́ aládàáni lorílẹ̀-èdè Nàìjíríà fọwọ́sowọ́pọ̀ pẹ̀lú ìjọba àpapọ̀ láti gbógun ti àrùn kòkòrò inú ẹ̀jẹ̀ àti àrùn kògbóògùn (HIV/AIDS) bẹ̀rẹ̀ ní ọdún màrúndínlógún ṣéyìn lásìkò ìjọba Ààrẹ àna olúṣégun Ọbásanjọ́."
"Musa Shuabu said “we have accomplished our plan, because of our love to Nigeria to separate a day to fight the spread of incurable disease.","Musa Shuabu sọ pé ""a ti mú ìpinnu wá ṣẹ, nítorí ìfẹ́ tí a ní sí orílẹ̀-èdè Nàìjíríà láti dá àjọ kan sílẹ, ti yóò máa gbógun ti ìtànkálẹ̀ àrùn kògbóògùn."
"NIBUCAA founded fifteen years ago by some people, has become famous in the whole world.","Ajọ NIBUCAA tí àwọn kán dá sílẹ̀ ní ọdún màrúndínlógún sẹ́yìn, ni ó ti di gbajú-gbajà káàkiri gbogbo àgbáyé."
"Musa Shuabu thanked companies and orgniations for their support for about fifteen years ago to fight the spread of the incurable disease in Nigeria, though the organization is facing a challenge.","Musa Shuabu wá dúpẹ́ lọ́wọ́ gbogbo àwọn ilẹ́-iṣẹ́ àti àjọ fún àtileyin wọn  láti bí i ọdún màrúndínlógún ṣẹ́yìn láti gbógun ti ìtànkálẹ̀ àrùn kògbóògùn lorílẹ̀-èdè Nàìjíríà, bí ó tilẹ̀ jẹ́ pé àwọn ìpẹ̀níjà kán wà tó ń kojú àjọ náà."
The appealed to them not to relent in supporting NIBUCAA the more because there is more work to be done.,"Ó tún wà rọ̀ wọn láti má káàárẹ láti túbọ̀ máa ṣe àtìlẹ́yìn fún àjọ NIBUCAA, nítorí pé iṣẹ́ si tún ń bẹ láti ṣe."
"The Director NIBUCAA, Gbenga Alabi also said the cooperation of private companies with the government to fight the incurable disease is very important because no single hand can do the work.","Alákóòso àjọ NIBUCAA, Gbénga Àlàbí náà tún sọ pé ìfọwọ́sowọ́pọ̀ àwọn ilé-iṣẹ́ aládàáni pẹ̀lú ìjọba láti gbógun ti àrùn kògbóògùn ṣe pàtàkì púpọ̀ nítorí pé ọwọ́ kan kò gbẹ́rù dórí."
"We have thirty-seven (37) members now and there is more opportunity to take more member that wish to join us, so that we can together fight the incurable disease in Nigeria.","A ti ní ọmọ ẹgbẹ́ mẹ́tàdínlógójì báyìí síbẹ̀ àǹfààní ṣì wà láti gba àwọn ọmọ ẹgbẹ́ tuntun tó bá fẹ́ darapọ̀ mọ́ wa, kí a lè jọ gbógunti ìtànkálẹ̀ àrùn kògbóògùn lorílẹ̀-èdè Nàìjíríà."
Mr. Gbenga Alabi continued that NIBUCAA also join hands with NACA in Nigeria to fight incurable disease and so many successes are recorded through the cooperate work.,"Ọ̀gbẹ́ni Gbénga Àlàbí tún tẹ̀síwájú pé àjọ NIBUCAA tún ń fọwọ́sowọ́pọ̀ pẹ̀lú ilé-iṣẹ́ NACA lorílẹ̀-èdè Nàìjíríà láti gbógun ti àrùn kògbóògùn, bẹ́ẹ̀ sì ni ọ̀pọ̀lọpọ̀ àwọn àṣeyọrí ni wọ́n ti ṣe nípa ìfọwọ́sowọ́pọ̀ yìí."
He then appealed to private companies not to relent in their help in fighting incurable diseases in Nigeria the more.,Ó wá rọ àwọn ilé-iṣẹ́ aládàáni láti má káàárẹ̀ nípa ìrànwọ́ wọn láti túbọ̀ gbógun ti àrùn kògbòógùn lorílẹ̀-èdè Nàìjíríà
He continued that NIBUCAA has recorded many successes to stop the spread of incurable disease in Nigeria.,Ó tún tẹ̀síwájú pé ọ̀pọ̀lọpọ̀ àṣeyọrí ni àjọ NiBUCAA ti ṣe láti dẹ́kun ìtànkálẹ̀ àrùn kògbóògùn lorílẹ̀-èdè Nàìjíríà.
Alabi said NIBUCAA in relation with the supporters has done much in Nigeria in fighting the incurable disease.,"Àlàbí sọ pé “Àjọ NIBUCAA pẹ̀lú ìbáṣepọ̀ àwọn olùrànlọ́wọ́ ti ṣe gudu-dudu méje, yàyà mẹfà lórílẹ̀-èdè Nàìjíríà, láti gbógun ti àrùn kògbóògùn."
NIBUCAA has helped the following states.,Àjọ NIBUCAA ti ran àwọn ìpínlẹ̀ wọ̀nyí lọ́wọ́.
"The states are: Abia, Anambra, Akwa-Ibom, Cross River, Edo, Abuja, Kaduna, Katsina, Ekiti, Imo, Enugu, Katsina, Plateau and Oyo state.","Àwọn ìpínlẹ̀ náà ni: Abia, Anambra, Akwa-Ibom, Cross River, Edo, FCT, Kaduna, Katsina, Èkìtì, Imo, Enugu, Katsina, Plateau àti ìpínlẹ̀ Ọ̀yọ́."
"After deliberation, the private organizations, government organizations and the concerned concluded on these decisions:","Lẹ́yìn ìjíròrò ni àwọn ilé–iṣẹ́ aládàáni, ilé-iṣẹ́ ìjọba àti àwọn tí ọ̀rọ̀ kàn fẹnukò lórí ípinnu wọ̀nyìí,:"
---Nigeria pledges technical support to Sao Tome and Principe,---Orílẹ̀-èdè Nàìjíríà ṣèlérí láti pèsè ètò ìrànwọ́ fún Sao Tome àti Principe.
Nigeria has pledged technical support to Sao Tome and Principe on the country’s Parliamentary election scheduled for October 7 this year.,"Orílẹ̀-èdè Nàìjíríà ti ṣèlérí láti pèsè ètò ìránwọ́ lórí iṣẹ́ àkànṣe fún orílẹ̀-èdè Sao Tome àti Principe lásìkò ètò ìdìbò ilé ìgbìmọ̀ aṣojú-ṣòfin orílẹ̀-èdè náà, ti yóò wáyé ní ọjọ́ keje oṣù Kẹwàá ọdún yìí"
"The Nigerian Minister of Foreign Affairs, Mr. Geoffrey Onyeama disclosed this in an interview with Journalists at the valedictory session to mark the retirement of Ambassador Olukunle Bamgbose, the Permanent Secretary in the Federal Ministry of Foreign Affairs.","Mínísítà fún ọrọ̀ ilé òkèèrè lorílẹ̀-èdè Nàìjíríà, ọ̀gbẹ́ni Geoffrey Onyeama ló sọ̀rọ̀ yìí lásìkò ìfọ̀rọ̀wérò, pẹ̀lú àwọn akọròyìn láti fi ṣe ayẹyẹ ìfẹ̀yìntì lẹ́nu iṣẹ́ fún Olúkúnlé Bámgbóṣé, t’ó jẹ́ akọ̀wé àgbà fún àjọ tó ń mójútó ọ̀rọ̀ tó jẹ mọ́ ilẹ̀ òkèèrè."
"Mr. Onyeama said he embarked on a visit to Sao Tome and Principe to represent President Muhammadu Buhari, on modalities to provide technical support to the country.","Ọ̀gbẹ́ni Onyeama sọ pé, òun lọ ṣojú Ààrẹ orílẹ̀-èdè Nìàjíríà, Muhammadu Buhari ní orílẹ̀-èdè Sao Tome àti Principe nípa ọ̀nà tí wọn yóò gbà láti pèsè ètò ìrànwọ́ iṣẹ́ àkànṣe fún orílẹ̀-èdè náà."
"“It was to provide technical assistance to Sao Tome and Principe, the country is having election very soon and we are very keen, and we are working towards how to make it peaceful,” explained Mr. Onyeama.",Ọ̀gbẹ́ni Onyeama ṣ’àlàyé pé “nípa ọ̀nà tí a ó gbà láti pèsè ètò ìrànwọ́ iṣẹ́ àkànṣe fún orílẹ̀-èdè Sao Tome àti Principe ni a ṣe rán mi lọ síbẹ̀.
"According to him, “Mr. President really believe and is interested in supporting neighbouring countries, so it was part of what made the president to send assistance to them.”","""Ó tún tẹ̀síwájú pé, “Ààrẹ nígbàgbọ́ láti pèsè ètò ìrànwọ́ fún àwọn orílẹ̀-èdè tó fẹ̀gbẹ́kẹ̀gbẹ́ pẹ̀lú orílẹ̀-èdè Nàìjíríà, ìdí nìyí tí Ààrẹ  ṣe pèsè ètò ìrànwọ́ fún wọn.”"
"On the retiring Permanent Secretary, Ambassador Bamgbose, the Minister commended him for his hard work and contribution to the development of the Ministry.","""Mínísítà wá gbóṣùbà fún akọ̀wé àgbà àná, Bámgbóṣé, fún iṣẹ́ ribi-ribi tí o ṣe láti mú ìdàgbàsókè bá àjo náà."
"“He is a hardworking man that is ready to put his best; he has all the qualities that I admire, very hard working, very loyal as well.","“Ó jẹ́ akínkanjú ènìyàn, tí ó fẹ́ láti fi gbogbo ọkàn rẹ̀ ṣe iṣẹ́ rẹ̀, ó ní gbogbo ìwà àbùdá ènìyàn rere, ó jẹ́ olóòótọ́ lẹ́nu iṣẹ́, mo sì fẹ́ràn rẹ̀."
"“I like his kind of person, if he doesn’t agree with me, he will tell me why he doesn’t; he will advise me and he was very productive; so we really enjoyed him,” he said.","Ó sọ pé “Mo fẹ́ràn irú ènìyàn báyìí láti bá ṣe iṣẹ́ papọ̀, tí kò bá fẹ́ nǹkan kan, yóò ṣàlàyé fún mi, á sì tún gbà mí nímọ̀ràn, ìdí tí kò ṣe fẹ́ irú rẹ̀, nítorí náà, a fẹ́ràn ara wa."
"Ambassador Bamgbose in his remarks said that he was fulfilled as a Permanent Secretary, adding that he achieved all his set goals in that position.","""Bámgbóṣé náà wá sọ pé, inú òun dùn láti jẹ́ akòwé àgbà fún àjọ náà, àti pé gbogbo ìpinnu òun, ni òún mú sẹ fún àjo náà lásìkò tó wà lórí ipò náà."
"“I came up with “quick wins“, and in one year, all the things I thought I could do, I did all of them, so I am going out as a Permanent Secretary fulfilled.","“Mo wà láti wá pẹ̀lú “ìborí wéréwéré”, láàárín ọdún kan, gbogbo ìpinnu mi, ni mo mú ṣe, nítorí náà, mò ń lọ gẹ́gẹ́ bí Akọ̀wé Àgbà aláṣeyọrí."
“I am not going with any regrets because I did all I was supposed to do.,"“Èmi ò lọ gẹ́gẹ́ bí ẹni tí inú rẹ̀ ń bàjẹ́, mo ti ṣe ohun t’ó yẹ kí n ṣe."
“I am fully satisfied now that I addressed some of the challenges identified when I was growing up in the Ministry.”,"“Inú mí dùn pé, mo kọjú àwọn ìpèníjà tí mo bá lẹ́nu iṣẹ́ yìí, mo sc sẹ àṣeyọrí lórí rẹ̀.”"
"In his own words “What is important is that the work is continuous, I have done my own part, others will also do theirs, when you do your bit, things will move forward.","Ní ọ̀rọ̀ tirẹ̀ “ohun tí ó ṣe kókó ni pé iṣẹ́ ń tẹ̀síwájú, mo ti ṣe tèmi, àwọn yòókù yóò ṣe ti wọn, tí o bá ṣe ìwọn tìrẹ, iṣẹ́ yóò lọ síwájú."
“I am challenging the officers behind me to follow some of the things I laid down.,"""Mò ń rọ èyin t’ó wà lẹ́yìn mi, láti tẹ̀lẹ́ gbogbo ìlànà tí mo ti là sílè."
"“With the combined efforts, we can make some changes in the Foreign Services with beautiful decisions, every officer can come and serve and make impact,” he said.","“Pẹ̀lú àjọṣepọ̀, a le è ṣe àṣeyọrí lórí àwọn ìpèníjà tí a ń dojúko nílé iṣẹ́ wa."
The outgoing Permanent Secretary urged the staff of the Ministry to remain focused and sustain the legacy he left behind.,"Akòwe àgbà tí ó ń lọ náà wá rọ àwọn òṣìṣẹ́ àjọ náà, láti má káàárẹ̀ lórí ìgbìyànjú wọn, kí wọ́n sì fi àpẹẹrẹ rere lélẹ."
Ambassador Olukunle Bamgbose is retiring after spending thirty-five years in the Foreign Service.,Aṣojú Olúkúnlé Bámgbóṣé ń fẹ̀yìntì lẹ́yìn ọdún márùndínlógójì tí ó lò lẹ́nu iṣẹ́ ìjọba ní àjọ náà.
---ECOWAS countries pledge to do more business with China,---Àwọn orílẹ̀-èdè t’ó wà lábẹ́ ECOWAS ṣèlérí láti ṣe okoòwò pẹ̀lú China.
President Muhammadu Buhari says countries within the West Africa region will continue to do business with China because of the strong ties that exist between them and the Asian country.,Ààrẹ Muhammadu Buhari ti sọ pé orílẹ̀-èdè tó wà lábẹ́ àjọ ECOWAS yóò tẹ̀síwájú láti máa ṣe okòòwò pẹ̀lú orílẹ̀-èdè China nítorí ìbáṣepọ tó dán mọ́ọ́rán tó wà láàárín wọn àti àwọn orílẹ̀-èdè Asian.
"He made the commitment on Monday, in his capacity as the Chairman of ECOWAS, at the opening of the high-level dialogue between Chinese and African leaders in China.","Ó sọ̀rọ̀ yìí lọ́jọ́ Ajé, gẹ́gẹ́ bí Alága àjọ ECOWAS níbi ìpàdé tó wáyé láàárín àwọn ọmọ orílẹ̀-èdè China àti àwọn adarí orílẹ̀-èdè Áfíríkà ní China."
"President Buhari said the recent tour of the region by Chinese President, Xi Jinping highlighted the importance of closer ties with China.",Ààrẹ Muhammadu Buhari ni ìrìnàjo ààrẹ orílẹ̀-èdè China Xi Jinping ti ṣàlàyé ni pàtàkì ìbáṣepọ̀ rẹ̀ pẹ̀lú àwọn orílẹ̀-èdè Áfíríkà.
He said: “ECOWAS Member States will continue to pay emphasis on encouraging more foreign direct investment in the sub-region.,Ààrẹ sọ pé: “Àjọ ECOWAS yóò tún tẹ̀síwájú láti máa ṣe ohun ìwúrí fún àwọn t’ó bá dá okoòwò sílẹ̀ láti ilẹ̀ òkèèrè.
"To this end, Member States are looking at the opportunities that the China International Import-Export initiative will offer our exporters to gain market access for their goods and services in China.","Nítorí náà, àwọn ọmọ ẹgbẹ́ ECOWAS ń fẹ́ kí orílẹ̀-èdè China fún wọn ní àǹfààní láti máa rà tàbí ta ọjà sí orílẹ̀-èdè China."
“Such an opportunity will help in diversifying the economy of our sub-region from over reliance on primary agricultural and mineral products and subsequently correct the huge trade imbalance between China and the ECOWAS sub-region on a win-win basis for both parties.,"""Ètò Ìlànà tuntun gẹ́gẹ́ bi ààrẹ Xi Jinping ṣe sọ, ó ní àjọ ECOWAS kò ní pẹ́ gbé ètò ìlànà kan jáde ni èyí tí yóò tún jẹ́ kí àwọn ọmọ ẹgbẹ́ ECOWAS tún wá ọ̀nà mìíràn nípa ètò ọrọ̀-ajé àti láti máa ṣe okoòwò pẹ̀lú orílẹ̀-èdè China."
ECOWAS member states would soon introduce policies that will further diversify their economies and enhance business opportunities with China.,“Àwọn ọmọ ẹgbẹ́ ECOWAS ti ń ṣ̀etò ìlànà ti yóò tún jẹ kí ètò ọrọ̀-ajé wọn ní ìdàgbàsókè sii.
ECOWAS also welcomes more Chinese tourists to visit West Africa.,Ọmọ ẹgbẹ́ ECOWAS tún fẹ́ kí àwọn ọmọ orílẹ̀-èdè China wá fún eré ìgbáfẹ́ lorílẹ̀-èdè Áfíríkà.
Our sub-region is endowed with enormous tourism potentials.,Àwọn ẹ̀kùn wa ní ọ̀pọ̀lọpọ̀ ohun nǹkan ìgbáfẹ́.
"With China’s support, tourism related infrastructure should be developed to empower our citizens, create more employment opportunities among the teeming population and eliminate poverty.","Pẹ̀lú ìrànwọ́ orílẹ̀-èdè China àwọn ibi ìgbáfẹ́ yóò tún ní ìdàgbàsókè sí i, ní èyí tí yóò ṣe máa pèsè iṣẹ́ lọ́pọ̀ janturu àti  èyí tí yóò tún jẹ́ ki òṣì di ohun àfìsẹ́yìn tí eégún ń fi aṣọ."
The ECOWAS Chairman expressed the region’s appreciation to China for investing so much in West Africa.,Alága ECOWAS dúpẹ́ lọ́wọ́ orílẹ̀-èdè China fún ètò okoòwò wọn nílẹ̀ Áfíríkà.
"“On behalf of the Government and people of the Federal Republic of Nigeria and the Authority of Heads of State and Government of the Economic Community of West African States (ECOWAS), I wish to express our appreciation to the Government and people of the People’s Republic of China for the warm hospitality extended to our delegations since our arrival in China.","“Láti ọ̀dọ̀ ì̀jọba, àwọn ọmọ orílẹ̀-èdè Nàìjíríà, àwọn Aláṣẹ àti ìjọba àjọ ECOWAS, mo fẹ́ fi ìdúpé wa hàn si ìjọba àti àwọn ọmọ Ilẹ̀ Olómìnira awon Ènìyàn China fún bí wọ́n ṣe gbà wá ní àlejò nígbà tí a dé sí orílẹ̀-èdè China."
